did1,did2,dataset_name1,dataset_name2,num_instances,num_attributes,dimensionality,num_numeric_attr,pct_numeric_attr,num_nominal_attr,pct_nominal_attr,avg_nominal_values,sd_nominal_values,min_nominal_values,max_nominal_values,avg_numeric_mean,sd_numeric_mean,min_numeric_mean,max_numeric_mean,missing_attr_cnt,missing_attr_pct,missing_instances_max_cnt,missing_instances_max_pct,missing_instances_min_cnt,missing_instances_min_pct,missing_instances_mean,missing_instances_mean_pct,datesets_subject_main_match,datesets_duplicates_match
952,40536,prnn_fglass,SpeedDating,0.974457,0.918699,0.68582,0.847458,0.467028,0.984375,0.807813,0.14094,1,0.666667,0.976834,0.210102,0.736301,0,0.643836,1,1,1,1,1,1,1,1,0,0
952,4540,prnn_fglass,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.794033,0.655172,0.402695,0.689655,0.1,1,1,1,0,1,1,0.703603,0.64418,0,0.689362,0,0,0,0,0,0,0,0,0,0
952,959,prnn_fglass,nursery,0.983488,0.1,0.985139,1,1,0.888889,0.9,0.462963,1,0.666667,0.166667,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1488,prnn_fglass,parkinsons,0.088785,0.565217,0.60382,0.590909,0.0590909,0,0.565217,0.666667,0,0.666667,0.666667,0.491998,0.59288,1,0.629442,0,0,0,0,0,0,0,0,0,0
952,23380,prnn_fglass,cjs,0.923462,0.714286,0.732117,0.71875,0.015625,0.666667,0.142857,0.753425,1,0,0.894737,0.758824,0.908364,0,0.94782,1,1,1,1,1,1,1,1,0,0
952,4541,prnn_fglass,Diabetes130US,0.997897,0.8,0.989486,0.307692,0.711111,0.972973,0.864865,0.909829,1,0.833333,0.992405,0.999999,0.999999,0,1,0,0,0,0,0,0,0,0,0,0
952,1498,prnn_fglass,sa-heart,0.536797,0,0.536797,0.111111,0.111111,0.5,0.5,0.666667,0,0.666667,0.666667,0.711325,0.452885,1,0.471014,0,0,0,0,0,0,0,0,0,0
952,1556,prnn_fglass,acute-inflammations,0.439252,0.3,0.198932,0.888889,0.84127,0.833333,0.883333,0.666667,0,0.666667,0.666667,0.712251,1,1,0.465753,0,0,0,0,0,0,0,0,0,0
952,4329,prnn_fglass,thoracic_surgery,0.544681,0.411765,0.225957,0.666667,0.803922,0.928571,0.878571,0.571429,1,0.666667,0.142857,0.525822,0.199997,1,0.136986,0,0,0,0,0,0,0,0,0,0
952,1570,prnn_fglass,wilt,0.955776,0.4,0.973466,0.444444,0.074074,0,0.4,0.666667,0,0.666667,0.666667,0.945204,0.871688,1,0.861217,0,0,0,0,0,0,0,0,0,0
952,1455,prnn_fglass,acute-inflammations,0.439252,0.3,0.198932,0.888889,0.84127,0.833333,0.883333,0.666667,0,0.666667,0.666667,0.712251,1,1,0.465753,0,0,0,0,0,0,0,0,0,0
952,1513,prnn_fglass,heart-switzerland,0.425234,0.230769,0.557872,0.25,0.025,0,0.230769,0.166667,0,0.166667,0.166667,0.0123763,0.262636,1,0.246575,0,0,0,0,0,0,0,0,0,0
952,4531,prnn_fglass,parkinsons-telemonitoring,0.963574,0.545455,0.919864,0.590909,0.1,1,1,1,0,1,1,0.0241546,0.0537015,0,0.215054,0,0,0,0,0,0,0,0,0,0
952,1565,prnn_fglass,heart-h,0.272109,0.285714,0.0186915,0.307692,0.0307692,0,0.285714,0.166667,0,0.166667,0.166667,0.726287,0.698234,1,0.683983,0,0,0,0,0,0,0,0,0,0
952,1512,prnn_fglass,heart-long-beach,0.0654206,0.285714,0.332443,0.307692,0.0307692,0,0.285714,0.166667,0,0.166667,0.166667,0.0526696,0.233184,1,0.191781,0,0,0,0,0,0,0,0,0,0
952,1506,prnn_fglass,thoracic-surgery,0.544681,0.411765,0.225957,0.666667,0.803922,0.928571,0.878571,0.571429,1,0.666667,0.142857,0.525822,0.199997,1,0.136986,0,0,0,0,0,0,0,0,0,0
952,40475,prnn_fglass,thyroid-allhyper,0.923571,0.62963,0.793643,0.333333,0.753086,0.952381,0.871429,0.642857,1,0.666667,0.166667,0.759524,0.537009,1,0.342342,0,0,0,0,0,0,0,0,0,0
952,40476,prnn_fglass,thyroid-allhypo,0.923571,0.62963,0.793643,0.333333,0.753086,0.952381,0.871429,0.642857,1,0.666667,0.166667,0.759524,0.537009,1,0.342342,0,0,0,0,0,0,0,0,0,0
952,40477,prnn_fglass,thyroid-allrep,0.923571,0.62963,0.793643,0.333333,0.753086,0.952381,0.871429,0.642857,1,0.666667,0.166667,0.759524,0.537009,1,0.342342,0,0,0,0,0,0,0,0,0,0
952,40478,prnn_fglass,thyroid-dis,0.923571,0.62963,0.793643,0.333333,0.753086,0.952381,0.871429,0.642857,1,0.666667,0.166667,0.759524,0.537009,1,0.342342,0,0,0,0,0,0,0,0,0,0
952,1484,prnn_fglass,lsvt,0.411215,0.967846,0.981068,0.970968,0.0970968,0,0.967846,0.666667,0,0.666667,0.666667,1,1,1,0.999996,0,0,0,0,0,0,0,0,0,0
952,1473,prnn_fglass,fertility,0.53271,0,0.53271,0,0,0,0,0.666667,0,0.666667,0.666667,0.960396,0.977677,0,0.986301,0,0,0,0,0,0,0,0,0,0
952,1480,prnn_fglass,ilpd,0.632933,0.0909091,0.596226,0,0.0909091,0.5,0.45,0.666667,0,0.666667,0.666667,0.813309,0.752672,1,0.749141,0,0,0,0,0,0,0,0,0,0
952,1023,prnn_fglass,soybean,0.686676,0.722222,0.113448,1,1,0.972222,0.9,0.532407,1,0.666667,0.142857,1,1,0,1,1,1,1,1,1,1,1,1,0,0
952,40497,prnn_fglass,thyroid-ann,0.943266,0.545455,0.875186,0.571429,0.0571428,0,0.545455,0.5,0,0.5,0.5,0.995757,0.990433,0,0.986301,0,0,0,0,0,0,0,0,0,0
952,4546,prnn_fglass,Plants,0.995238,0.375,0.992381,1,1,0.9375,0.9,0.997318,1,0.894737,0.999828,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1491,prnn_fglass,one-hundred-plants-margin,0.86625,0.846154,0.130625,0.859375,0.0859375,0,0.846154,0.94,0,0.94,0.94,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1492,prnn_fglass,one-hundred-plants-shape,0.86625,0.846154,0.130625,0.859375,0.0859375,0,0.846154,0.94,0,0.94,0.94,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1493,prnn_fglass,one-hundred-plants-texture,0.866166,0.846154,0.130081,0.859375,0.0859375,0,0.846154,0.94,0,0.94,0.94,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,23516,prnn_fglass,debutanizer,0.91061,0.2,0.928488,0.111111,0.1,1,1,1,0,1,1,0.944307,0.978251,0,0.986301,0,0,0,0,0,0,0,0,0,0
952,1482,prnn_fglass,leaf,0.370588,0.375,0.00700936,0.4,0.04,0,0.375,0.8,0,0.8,0.8,0.910891,0.934385,0,0.917808,0,0,0,0,0,0,0,0,0,0
952,4553,prnn_fglass,TurkiyeStudentEvaluation,0.96323,0.69697,0.87866,0.727273,0.1,1,1,1,0,1,1,0.732673,0.96332,1,0.90411,0,0,0,0,0,0,0,0,0,0
952,1058,prnn_fglass,humans_numeric,0.649533,0.333333,0.766355,0.4,0.1,1,1,1,0,1,1,0.70297,0.883237,1,0.849315,0,0,0,0,0,0,0,0,0,0
952,955,prnn_fglass,tae,0.294393,0.4,0.149669,0.666667,0.444444,0.666667,0.8,0.666667,0,0.666667,0.666667,0.326667,0.623545,1,0.616438,0,0,0,0,0,0,0,0,0,0
952,1115,prnn_fglass,teachingAssistant,0.294393,0.3,0.00794702,0.777778,0.68254,0.8,0.86,0.482759,1,0.666667,0.769231,0.784188,0.0725013,1,0.0394737,0,0,0,0,0,0,0,0,0,0
952,1563,prnn_fglass,dbworld-subjects-stemmed,0.700935,0.956522,0.986997,1,1,0.995652,0.9,0.666667,0,0.666667,0.666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1564,prnn_fglass,dbworld-subjects,0.700935,0.958848,0.987693,1,1,0.995885,0.9,0.666667,0,0.666667,0.666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1112,prnn_fglass,KDDCup09_churn,0.99572,0.95671,0.901132,0.953125,0.0764791,0.974359,0.407692,0.996728,1,0.833333,0.999611,0.999939,0.999969,1,0.999988,1,1,1,1,1,1,1,1,0,0
952,4535,prnn_fglass,Census-Income,0.999285,0.761905,0.996997,0.307692,0.656085,0.965517,0.855172,0.562814,1,0.666667,0.882353,0.944781,0.951434,0,0.958046,0,0,0,0,0,0,0,0,0,0
952,4545,prnn_fglass,OnlineNewsPopularity,0.994602,0.836066,0.967072,0.85,0.085,0,0.836066,0.999849,0,0.999849,0.999849,0.999366,0.99978,1,0.999903,0,0,0,0,0,0,0,0,0,0
952,1200,prnn_fglass,BNG(stock),0.996376,0,0.996376,0.1,0.1,1,1,1,0,1,1,0.730235,0.293626,1,0.0273973,0,0,0,0,0,0,0,0,0,0
952,969,prnn_fglass,iris,0.299065,0.5,0.286667,0.555556,0.111111,0,0.5,0.666667,0,0.666667,0.666667,0.688119,0.919013,1,0.917808,0,0,0,0,0,0,0,0,0,0
23380,40536,cjs,SpeedDating,0.666269,0.715447,0.147359,0.457627,0.475356,0.953125,0.835268,0.712971,0.27077,0.666667,0.779923,0.809496,0.975836,0,0.981415,0.516667,0.41127,0.575099,0.214567,0.809524,0.429253,0.923233,0.974381,0,0
23380,40475,cjs,thyroid-allhyper,0.00142857,0.228571,0.229673,0.8125,0.756944,0.857143,0.889796,0.911937,0.972411,0.666667,0.912281,0.00290181,0.802079,1,0.920658,1,1,1,1,1,1,1,1,0,0
23380,40476,cjs,thyroid-allhypo,0.00142857,0.228571,0.229673,0.8125,0.756944,0.857143,0.889796,0.911937,0.972411,0.666667,0.912281,0.00290181,0.802079,1,0.920658,1,1,1,1,1,1,1,1,0,0
23380,40477,cjs,thyroid-allrep,0.00142857,0.228571,0.229673,0.8125,0.756944,0.857143,0.889796,0.911937,0.972411,0.666667,0.912281,0.00290181,0.802079,1,0.920658,1,1,1,1,1,1,1,1,0,0
23380,40478,cjs,thyroid-dis,0.00142857,0.228571,0.229673,0.8125,0.756944,0.857143,0.889796,0.911937,0.972411,0.666667,0.912281,0.00290181,0.802079,1,0.920658,1,1,1,1,1,1,1,1,0,0
23380,40497,cjs,thyroid-ann,0.258749,0.371429,0.534071,0.34375,0.0421768,0.666667,0.469697,0.876712,1,0.5,0.947368,0.998977,0.999123,0,0.999285,1,1,1,1,1,1,1,1,0,0
23380,23516,cjs,debutanizer,0.143777,0.771429,0.733047,0.75,0.0857143,1,1,1,1,1,1,0.986568,0.998007,0,0.999285,1,1,1,1,1,1,1,1,0,0
4541,5587,Diabetes130US,COMET_MC,0.986644,0.88,0.998398,0.538462,0.74,1,1,1,1,1,1,0.962398,0.968594,0,0.976911,0,0,0,0,0,0,0,0,0,0
4541,5648,Diabetes130US,COMET_MC,0.986644,0.88,0.998398,0.538462,0.74,1,1,1,1,1,1,0.962398,0.968594,0,0.976911,0,0,0,0,0,0,0,0,0,0
4541,5889,Diabetes130US,COMET_MC,0.986644,0.88,0.998398,0.538462,0.74,1,1,1,1,1,1,0.962398,0.968594,0,0.976911,0,0,0,0,0,0,0,0,0,0
4541,40536,Diabetes130US,SpeedDating,0.917674,0.593496,0.966534,0.779661,0.457966,0.421875,0.296858,0.895036,0.844429,0.5,0.672152,1,1,0,1,1,1,1,1,1,1,1,1,0,0
4541,23380,Diabetes130US,cjs,0.972525,0.3,0.96075,0.59375,0.715625,0.918919,0.88417,0.634308,0.886553,0.833333,0.927848,0.999997,0.999995,0,0.999992,1,1,1,1,1,1,1,1,0,0
4541,40475,Diabetes130US,thyroid-allhyper,0.972486,0.46,0.949048,0.538462,0.145299,0.432432,0.0485714,0.967796,0.99687,0.5,0.993671,0.999997,0.999999,1,0.999999,0,0,0,0,0,0,0,0,1,0
4541,40476,Diabetes130US,thyroid-allhypo,0.972486,0.46,0.949048,0.538462,0.145299,0.432432,0.0485714,0.967796,0.99687,0.5,0.993671,0.999997,0.999999,1,0.999999,0,0,0,0,0,0,0,0,1,0
4541,40477,Diabetes130US,thyroid-allrep,0.972486,0.46,0.949048,0.538462,0.145299,0.432432,0.0485714,0.967796,0.99687,0.5,0.993671,0.999997,0.999999,1,0.999999,0,0,0,0,0,0,0,0,1,0
4541,40478,Diabetes130US,thyroid-dis,0.972486,0.46,0.949048,0.538462,0.145299,0.432432,0.0485714,0.967796,0.99687,0.5,0.993671,0.999997,0.999999,1,0.999999,0,0,0,0,0,0,0,0,1,0
4541,40497,Diabetes130US,thyroid-ann,0.962935,0.56,0.91576,0.380952,0.727619,0.972973,0.938575,0.954915,1,0.666667,0.996203,1,1,0,1,0,0,0,0,0,0,0,0,1,0
4541,4546,Diabetes130US,Plants,0.558399,0.68,0.275364,1,1,0.567568,0.26,0.970258,0.975749,0.982456,0.977322,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4541,23516,Diabetes130US,debutanizer,0.976475,0.84,0.852972,0.384615,0.74,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4541,4553,Diabetes130US,TurkiyeStudentEvaluation,0.94281,0.34,0.913348,0.606061,0.74,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4541,4545,Diabetes130US,OnlineNewsPopularity,0.61044,0.180328,0.680688,0.783333,0.735667,0.972973,0.977847,0.998322,1,0.999975,0.980073,0.998953,0.99776,1,0.99544,0,0,0,0,0,0,0,0,0,0
1498,5587,sa-heart,COMET_MC,0.999939,0.4,0.999964,0.25,0.2,1,1,1,0,1,1,0.999939,0.999971,1,0.999964,0,0,0,0,0,0,0,0,0,0
1498,5648,sa-heart,COMET_MC,0.999939,0.4,0.999964,0.25,0.2,1,1,1,0,1,1,0.999939,0.999971,1,0.999964,0,0,0,0,0,0,0,0,0,0
1498,5889,sa-heart,COMET_MC,0.999939,0.4,0.999964,0.25,0.2,1,1,1,0,1,1,0.999939,0.999971,1,0.999964,0,0,0,0,0,0,0,0,0,0
1498,40536,sa-heart,SpeedDating,0.944856,0.918699,0.321724,0.864407,0.400407,0.96875,0.615625,0.713647,1,0,0.992278,0.771977,0.855726,1,0.811594,1,1,1,1,1,1,1,1,0,0
1498,4540,sa-heart,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.555342,0.655172,0.224511,0.724138,0.2,1,1,1,0,1,1,0.0260561,0.349643,1,0.412766,0,0,0,0,0,0,0,0,1,0
1498,23380,sa-heart,cjs,0.834764,0.714286,0.421674,0.75,0.125,0.333333,0.571429,0.917808,1,0.666667,0.964912,0.16454,0.832511,1,0.901358,1,1,1,1,1,1,1,1,0,0
1498,4541,sa-heart,Diabetes130US,0.99546,0.8,0.977301,0.384615,0.675,0.945946,0.72973,0.969943,1,0.5,0.997468,0.999998,0.999999,1,0.999999,0,0,0,0,0,0,0,0,1,0
1498,1556,sa-heart,acute-inflammations,0.74026,0.3,0.628942,0.875,0.821429,0.666667,0.766667,0,0,0,0,0.00320513,1,0.897436,0.717391,0,0,0,0,0,0,0,0,1,0
1498,4329,sa-heart,thoracic_surgery,0.0170213,0.411765,0.401579,0.625,0.779412,0.857143,0.757143,0.222222,1,0,0.714286,0.391211,0.316109,0.25,0.543478,0,0,0,0,0,0,0,0,1,0
1498,1570,sa-heart,wilt,0.904526,0.4,0.942715,0.375,0.04,0.5,0.166667,0,0,0,0,0.810181,0.765476,0.833333,0.737643,0,0,0,0,0,0,0,0,0,0
1498,1513,sa-heart,heart-switzerland,0.733766,0.230769,0.795205,0.333333,0.133333,0.5,0.615385,0.6,0,0.6,0.6,0.714898,0.596577,0.75,0.601449,0,0,0,0,0,0,0,0,1,0
1498,4531,sa-heart,parkinsons-telemonitoring,0.921362,0.545455,0.826996,0.636364,0.2,1,1,1,0,1,1,0.70418,0.421837,1,0.326087,0,0,0,0,0,0,0,0,1,0
1498,1565,sa-heart,heart-h,0.363636,0.285714,0.545455,0.384615,0.138462,0.5,0.642857,0.6,0,0.6,0.6,0.0518293,0.448442,1,0.402597,0,0,0,0,0,0,0,0,1,0
1498,1512,sa-heart,heart-long-beach,0.5671,0.285714,0.690785,0.384615,0.138462,0.5,0.642857,0.6,0,0.6,0.6,0.695276,0.580464,0.75,0.572464,0,0,0,0,0,0,0,0,1,0
1498,1506,sa-heart,thoracic-surgery,0.0170213,0.411765,0.401579,0.625,0.779412,0.857143,0.757143,0.222222,1,0,0.714286,0.391211,0.316109,0.25,0.543478,0,0,0,0,0,0,0,0,1,0
1498,40475,sa-heart,thyroid-allhyper,0.835,0.62963,0.5545,0.25,0.722222,0.904762,0.742857,0.0666666,1,0,0.6,0.166964,0.153759,0.75,0.195652,0,0,0,0,0,0,0,0,1,0
1498,40476,sa-heart,thyroid-allhypo,0.835,0.62963,0.5545,0.25,0.722222,0.904762,0.742857,0.0666666,1,0,0.6,0.166964,0.153759,0.75,0.195652,0,0,0,0,0,0,0,0,1,0
1498,40477,sa-heart,thyroid-allrep,0.835,0.62963,0.5545,0.25,0.722222,0.904762,0.742857,0.0666666,1,0,0.6,0.166964,0.153759,0.75,0.195652,0,0,0,0,0,0,0,0,1,0
1498,40478,sa-heart,thyroid-dis,0.835,0.62963,0.5545,0.25,0.722222,0.904762,0.742857,0.0666666,1,0,0.6,0.166964,0.153759,0.75,0.195652,0,0,0,0,0,0,0,0,1,0
1498,40497,sa-heart,thyroid-ann,0.877519,0.545455,0.730541,0.619048,0.161905,0.5,0.772727,0.333333,0,0.333333,0.333333,0.998775,0.994766,1,0.992754,0,0,0,0,0,0,0,0,1,0
1498,4546,sa-heart,Plants,0.98972,0.375,0.983551,1,1,0.875,0.8,0.999106,1,0.964912,0.999943,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1498,23516,sa-heart,debutanizer,0.807018,0.2,0.845614,0,0.2,1,1,1,0,1,1,0.983923,0.988101,1,0.992754,0,0,0,0,0,0,0,0,0,0
1498,4553,sa-heart,TurkiyeStudentEvaluation,0.920619,0.69697,0.738041,0.757576,0.2,1,1,1,0,1,1,0.92283,0.979932,0.75,0.949275,0,0,0,0,0,0,0,0,0,0
1498,1563,sa-heart,dbworld-subjects-stemmed,0.861472,0.956522,0.993977,1,1,0.991304,0.8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1498,1564,sa-heart,dbworld-subjects,0.861472,0.958848,0.994299,1,1,0.99177,0.8,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1498,4535,sa-heart,Census-Income,0.998456,0.761905,0.993517,0.384615,0.613095,0.931035,0.710345,0.854271,1,0,0.960784,0.808715,0.911233,1,0.92069,0,0,0,0,0,0,0,0,0,0
1498,4545,sa-heart,OnlineNewsPopularity,0.988346,0.836066,0.928912,0.866667,0.186667,0.5,0.918033,0.99995,0,0.99995,0.99995,0.997803,0.999598,1,0.999817,0,0,0,0,0,0,0,0,0,0
1556,5587,acute-inflammations,COMET_MC,0.999984,0.142857,0.999987,0.833333,0.857143,1,1,1,0,1,1,0.999939,1,1,0.99999,0,0,0,0,0,0,0,0,0,0
1556,5648,acute-inflammations,COMET_MC,0.999984,0.142857,0.999987,0.833333,0.857143,1,1,1,0,1,1,0.999939,1,1,0.99999,0,0,0,0,0,0,0,0,0,0
1556,5889,acute-inflammations,COMET_MC,0.999984,0.142857,0.999987,0.833333,0.857143,1,1,1,0,1,1,0.999939,1,1,0.99999,0,0,0,0,0,0,0,0,0,0
1556,40536,acute-inflammations,SpeedDating,0.985677,0.943089,0.74832,0.983051,0.702179,0.90625,0.392954,0.713647,1,0,0.992278,0.772708,1,1,0.333333,1,1,1,1,1,1,1,1,0,0
1556,4540,acute-inflammations,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.884504,0.758621,0.521518,0.965517,0.857143,1,1,1,0,1,1,0.0291777,1,1,0.834043,0,0,0,0,0,0,0,0,1,0
1556,23380,acute-inflammations,cjs,0.957082,0.8,0.785408,0.96875,0.84375,0.5,0.9,0.917808,1,0.666667,0.964912,0.161854,1,1,0.972123,1,1,1,1,1,1,1,1,0,0
1556,4541,acute-inflammations,Diabetes130US,0.998821,0.86,0.991577,0.923077,0.450549,0.837838,0.136667,0.969943,1,0.5,0.997468,0.999998,1,1,1,0,0,0,0,0,0,0,0,1,0
1556,4329,acute-inflammations,thoracic_surgery,0.744681,0.588235,0.379939,0.666667,0.190476,0.571429,0.0392157,0.222222,1,0,0.714286,0.393162,1,0.923077,0.380952,0,0,0,0,0,0,0,0,1,0
1556,1570,acute-inflammations,wilt,0.975201,0.142857,0.978744,0.8,0.828571,0.833333,0.805556,0,0,0,0,0.80957,1,0.384615,0.925856,0,0,0,0,0,0,0,0,0,0
1556,4531,acute-inflammations,parkinsons-telemonitoring,0.979574,0.681818,0.935805,0.954545,0.857143,1,1,1,0,1,1,0.705128,1,1,0.580645,0,0,0,0,0,0,0,0,1,0
1556,1565,acute-inflammations,heart-h,0.591837,0.5,0.183674,0.923077,0.846154,0.833333,0.916667,0.6,0,0.6,0.6,0.0487805,1,1,0.831169,0,0,0,0,0,0,0,0,1,0
1556,40475,acute-inflammations,thyroid-allhyper,0.957143,0.740741,0.834694,0.833333,0.357143,0.714286,0.0925926,0.0666666,1,0,0.6,0.164286,1,0.974359,0.648649,0,0,0,0,0,0,0,0,1,0
1556,40476,acute-inflammations,thyroid-allhypo,0.957143,0.740741,0.834694,0.833333,0.357143,0.714286,0.0925926,0.0666666,1,0,0.6,0.164286,1,0.974359,0.648649,0,0,0,0,0,0,0,0,1,0
1556,40477,acute-inflammations,thyroid-allrep,0.957143,0.740741,0.834694,0.833333,0.357143,0.714286,0.0925926,0.0666666,1,0,0.6,0.164286,1,0.974359,0.648649,0,0,0,0,0,0,0,0,1,0
1556,40478,acute-inflammations,thyroid-dis,0.957143,0.740741,0.834694,0.833333,0.357143,0.714286,0.0925926,0.0666666,1,0,0.6,0.164286,1,0.974359,0.648649,0,0,0,0,0,0,0,0,1,0
1556,40497,acute-inflammations,thyroid-ann,0.968187,0.681818,0.900015,0.952381,0.85034,0.833333,0.94697,0.333333,0,0.333333,0.333333,0.998779,1,1,0.974359,0,0,0,0,0,0,0,0,1,0
1556,4546,acute-inflammations,Plants,0.99733,0.5625,0.993897,1,1,0.625,0.142857,0.999106,1,0.964912,0.999943,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1556,23516,acute-inflammations,debutanizer,0.949875,0.125,0.942714,0.875,0.857143,1,1,1,0,1,1,0.983974,1,1,0.974359,0,0,0,0,0,0,0,0,0,0
1556,4553,acute-inflammations,TurkiyeStudentEvaluation,0.979381,0.787879,0.902798,0.969697,0.857143,1,1,1,0,1,1,0.923077,1,0.974359,0.820513,0,0,0,0,0,0,0,0,0,0
1556,1563,acute-inflammations,dbworld-subjects-stemmed,0.466667,0.969565,0.983768,1,1,0.973913,0.142857,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1556,1564,acute-inflammations,dbworld-subjects,0.466667,0.971193,0.984636,1,1,0.975309,0.142857,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1556,4535,acute-inflammations,Census-Income,0.999599,0.833333,0.997594,0.923077,0.538462,0.793103,0.194444,0.854271,1,0,0.960784,0.8081,1,1,0.977586,0,0,0,0,0,0,0,0,0,0
1556,4545,acute-inflammations,OnlineNewsPopularity,0.996973,0.885246,0.973622,0.983333,0.854762,0.833333,0.980874,0.99995,0,0.99995,0.99995,0.997796,1,1,0.999948,0,0,0,0,0,0,0,0,0,0
4329,5587,thoracic_surgery,COMET_MC,0.999938,0.647059,0.999978,0.5,0.823529,1,1,1,1,1,1,0.999963,0.99998,1,0.999983,0,0,0,0,0,0,0,0,0,0
4329,5648,thoracic_surgery,COMET_MC,0.999938,0.647059,0.999978,0.5,0.823529,1,1,1,1,1,1,0.999963,0.99998,1,0.999983,0,0,0,0,0,0,0,0,0,0
4329,5889,thoracic_surgery,COMET_MC,0.999938,0.647059,0.999978,0.5,0.823529,1,1,1,1,1,1,0.999963,0.99998,1,0.999983,0,0,0,0,0,0,0,0,0,0
4329,40536,thoracic_surgery,SpeedDating,0.943901,0.861789,0.594105,0.949153,0.632104,0.78125,0.368177,0.631831,0.957559,0,0.972973,0.625448,0.78904,1,0.587302,1,1,1,1,1,1,1,1,0,0
4329,4540,thoracic_surgery,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.547642,0.413793,0.22833,0.896552,0.823529,1,1,1,1,1,1,0.374924,0.555227,1,0.731915,0,0,0,0,0,0,0,0,1,0
4329,23380,thoracic_surgery,cjs,0.831903,0.514286,0.653917,0.90625,0.806985,0.785714,0.895918,0.894325,0.9418,0.666667,0.877193,0.491381,0.885456,1,0.954968,1,1,1,1,1,1,1,1,0,0
4329,4541,thoracic_surgery,Diabetes130US,0.995382,0.66,0.986416,0.769231,0.321267,0.621622,0.101429,0.961355,0.993397,0.5,0.991139,0.999999,0.999999,1,1,0,0,0,0,0,0,0,0,1,0
4329,4531,thoracic_surgery,parkinsons-telemonitoring,0.92,0.227273,0.896471,0.863636,0.823529,1,1,1,1,1,1,0.514085,0.154597,1,0.322581,0,0,0,0,0,0,0,0,1,0
4329,40475,thoracic_surgery,thyroid-allhyper,0.832143,0.37037,0.733403,0.5,0.205882,0.333333,0.0555556,0.166667,0.525955,0,0.285714,0.492857,0.421264,0.666667,0.432432,0,0,0,0,0,0,0,0,1,0
4329,40476,thoracic_surgery,thyroid-allhypo,0.832143,0.37037,0.733403,0.5,0.205882,0.333333,0.0555556,0.166667,0.525955,0,0.285714,0.492857,0.421264,0.666667,0.432432,0,0,0,0,0,0,0,0,1,0
4329,40477,thoracic_surgery,thyroid-allrep,0.832143,0.37037,0.733403,0.5,0.205882,0.333333,0.0555556,0.166667,0.525955,0,0.285714,0.492857,0.421264,0.666667,0.432432,0,0,0,0,0,0,0,0,1,0
4329,40478,thoracic_surgery,thyroid-dis,0.832143,0.37037,0.733403,0.5,0.205882,0.333333,0.0555556,0.166667,0.525955,0,0.285714,0.492857,0.421264,0.666667,0.432432,0,0,0,0,0,0,0,0,1,0
4329,40497,thoracic_surgery,thyroid-ann,0.875398,0.227273,0.83875,0.857143,0.815126,0.928571,0.944805,0.142857,1,0.333333,0.571429,0.997988,0.992346,1,0.984127,0,0,0,0,0,0,0,0,1,0
4329,4546,thoracic_surgery,Plants,0.989542,0.0588235,0.990157,1,1,0.125,0.176471,0.998851,0.99984,0.964912,0.999799,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4329,23516,thoracic_surgery,debutanizer,0.803676,0.529412,0.907612,0.625,0.823529,1,1,1,1,1,1,0.973592,0.982601,1,0.984127,0,0,0,0,0,0,0,0,0,0
4329,4553,thoracic_surgery,TurkiyeStudentEvaluation,0.919244,0.484848,0.843238,0.909091,0.823529,1,1,1,1,1,1,0.873239,0.970656,0.666667,0.888889,0,0,0,0,0,0,0,0,0,0
4329,4535,thoracic_surgery,Census-Income,0.99843,0.595238,0.99612,0.769231,0.429864,0.517241,0.161565,0.812635,0.907089,0,0.862745,0.883548,0.939293,1,0.963793,0,0,0,0,0,0,0,0,0,0
4329,4545,thoracic_surgery,OnlineNewsPopularity,0.988144,0.721311,0.95746,0.95,0.820588,0.928571,0.980094,0.999935,1,0.99995,0.999823,0.998663,0.999725,1,0.999916,0,0,0,0,0,0,0,0,0,0
1570,5587,wilt,COMET_MC,0.999365,0,0.999365,0.166667,0.166667,1,1,1,0,1,1,0.999678,0.999878,1,0.999862,0,0,0,0,0,0,0,0,0,0
1570,5648,wilt,COMET_MC,0.999365,0,0.999365,0.166667,0.166667,1,1,1,0,1,1,0.999678,0.999878,1,0.999862,0,0,0,0,0,0,0,0,0,0
